waveobs	flux	err
565.7477278211126	0.0	0.0
565.749406239159	0.0	0.0
565.7510846572056	0.0	0.0
565.7527630752523	0.0	0.0
565.754441493299	0.0	0.0
565.7561199113456	0.0	0.0
565.7577983293922	0.0	0.0
565.7594767474388	0.0	0.0
565.7611551654854	0.0	0.0
565.7628335835321	0.0	0.0
565.7645120015789	0.0	0.0
565.7661904196253	0.0	0.0
565.767868837672	0.0	0.0
565.7695472557186	0.0	0.0
565.7712256737652	0.0	0.0
565.7729040918119	0.0	0.0
565.7745825098585	0.0	0.0
565.7762609279051	0.0	0.0
565.7779393459518	0.0	0.0
565.7796177639984	0.0	0.0
565.781296182045	0.0	0.0
565.7829746000917	0.0	0.0
565.7846530181383	0.0	0.0
565.7863314361849	0.0	0.0
565.7880098542316	0.0	0.0
565.7896882722782	0.0	0.0
565.7913666903247	0.0	0.0
565.7930451083715	0.0	0.0
565.7947235264181	0.0	0.0
565.7964019444647	0.0	0.0
565.7980803625114	0.0	0.0
565.7997587805579	0.0	0.0
565.8014371986046	0.0	0.0
565.8031156166513	0.0	0.0
565.8047940346979	0.0	0.0
565.8064724527446	0.0	0.0
565.8081508707911	0.0	0.0
565.8098292888377	0.0	0.0
565.8115077068845	0.0	0.0
565.8131861249311	0.0	0.0
565.8148645429777	0.0	0.0
565.8165429610243	0.0	0.0
565.8182213790709	0.0	0.0
565.8198997971175	0.0	0.0
565.8215782151643	0.0	0.0
565.8232566332109	0.0	0.0
565.8249350512574	0.0	0.0
565.8266134693041	0.0	0.0
565.8282918873507	0.0	0.0
565.8299703053973	0.0	0.0
565.8316487234441	0.0	0.0
565.8333271414906	0.0	0.0
565.8350055595372	0.0	0.0
565.8366839775839	0.0	0.0
565.8383623956305	0.0	0.0
565.8400408136772	0.0	0.0
565.8417192317238	0.0	0.0
565.8433976497704	0.0	0.0
565.845076067817	0.0	0.0
565.8467544858637	0.0	0.0
565.8484329039103	0.0	0.0
565.850111321957	0.0	0.0
565.8517897400036	0.0	0.0
565.8534681580502	0.0	0.0
565.8551465760969	0.0	0.0
565.8568249941435	0.0	0.0
565.85850341219	0.0	0.0
565.8601818302368	0.0	0.0
565.8618602482834	0.0	0.0
565.86353866633	0.0	0.0
565.8652170843767	0.0	0.0
565.8668955024232	0.0	0.0
565.8685739204698	0.0	0.0
565.8702523385166	0.0	0.0
565.8719307565632	0.0	0.0
565.8736091746098	0.0	0.0
565.8752875926564	0.0	0.0
565.876966010703	0.0	0.0
565.8786444287497	0.0	0.0
565.8803228467964	0.0	0.0
565.882001264843	0.0	0.0
565.8836796828895	0.0	0.0
565.8853581009362	0.0	0.0
565.8870365189828	0.0	0.0
565.8887149370295	0.0	0.0
565.8903933550762	0.0	0.0
565.8920717731227	0.0	0.0
565.8937501911693	0.0	0.0
565.895428609216	0.0	0.0
565.8971070272626	0.0	0.0
565.8987854453093	0.0	0.0
565.9004638633559	0.0	0.0
565.9021422814025	0.0	0.0
565.9038206994492	0.0	0.0
565.9054991174958	0.0	0.0
565.9071775355425	0.0	0.0
565.9088559535891	0.0	0.0
565.9105343716357	0.0	0.0
565.9122127896823	0.0	0.0
565.913891207729	0.0	0.0
565.9155696257756	0.0	0.0
565.9172480438222	0.0	0.0
565.9189264618689	0.0	0.0
565.9206048799155	0.0	0.0
565.922283297962	0.0	0.0
565.9239617160088	0.0	0.0
565.9256401340552	0.0	0.0
565.927318552102	0.0	0.0
565.9289969701487	0.0	0.0
565.9306753881953	0.0	0.0
565.9323538062418	0.0	0.0
565.9340322242884	0.0	0.0
565.9357106423352	0.0	0.0
565.9373890603817	0.0	0.0
565.9390674784285	0.0	0.0
565.940745896475	0.0	0.0
565.9424243145215	0.0	0.0
565.9441027325682	0.0	0.0
565.945781150615	0.0	0.0
565.9474595686615	0.0	0.0
565.9491379867083	0.0	0.0
565.9508164047547	0.0	0.0
565.9524948228013	0.0	0.0
565.954173240848	0.0	0.0
565.9558516588947	0.0	0.0
565.9575300769415	0.0	0.0
565.9592084949879	0.0	0.0
565.9608869130345	0.0	0.0
565.9625653310812	0.0	0.0
565.9642437491278	0.0	0.0
565.9659221671745	0.0	0.0
565.9676005852211	0.0	0.0
565.9692790032677	0.0	0.0
565.9709574213143	0.0	0.0
565.972635839361	0.0	0.0
565.9743142574077	0.0	0.0
565.9759926754542	0.0	0.0
565.9776710935009	0.0	0.0
565.9793495115475	0.0	0.0
565.9810279295941	0.0	0.0
565.9827063476408	0.0	0.0
565.9843847656874	0.0	0.0
565.986063183734	0.0	0.0
565.9877416017807	0.0	0.0
565.9894200198273	0.0	0.0
565.9910984378739	0.0	0.0
565.9927768559205	0.0	0.0
565.9944552739672	0.0	0.0
565.9961336920138	0.0	0.0
565.9978121100605	0.0	0.0
565.9994905281071	0.0	0.0
566.0011689461536	0.0	0.0
566.0028473642004	0.0	0.0
566.004525782247	0.0	0.0
566.0062042002936	0.0	0.0
566.0078826183403	0.0	0.0
566.0095610363868	0.0	0.0
566.0112394544335	0.0	0.0
566.0129178724802	0.0	0.0
566.0145962905268	0.0	0.0
566.0162747085735	0.0	0.0
566.01795312662	0.0	0.0
566.0196315446666	0.0	0.0
566.0213099627133	0.0	0.0
566.02298838076	0.0	0.0
566.0246667988066	0.0	0.0
566.0263452168532	0.0	0.0
566.0280236348998	0.0	0.0
566.0297020529464	0.0	0.0
566.0313804709932	0.0	0.0
566.0330588890398	0.0	0.0
566.0347373070863	0.0	0.0
566.036415725133	0.0	0.0
566.0380941431796	0.0	0.0
566.0397725612262	0.0	0.0
566.041450979273	0.0	0.0
566.0431293973195	0.0	0.0
566.0448078153661	0.0	0.0
566.0464862334128	0.0	0.0
566.0481646514594	0.0	0.0
566.049843069506	0.0	0.0
566.0515214875527	0.0	0.0
566.0531999055993	0.0	0.0
566.0548783236459	0.0	0.0
566.0565567416926	0.0	0.0
566.0582351597392	0.0	0.0
566.0599135777858	0.0	0.0
566.0615919958325	0.0	0.0
566.0632704138791	0.0	0.0
566.0649488319258	0.0	0.0
566.0666272499724	0.0	0.0
566.0683056680189	0.0	0.0
566.0699840860657	0.0	0.0
566.0716625041123	0.0	0.0
566.0733409221589	0.0	0.0
566.0750193402056	0.0	0.0
566.0766977582521	0.0	0.0
566.0783761762987	0.0	0.0
566.0800545943455	0.0	0.0
566.0817330123921	0.0	0.0
566.0834114304387	0.0	0.0
566.0850898484853	0.0	0.0
566.0867682665319	0.0	0.0
566.0884466845785	0.0	0.0
566.0901251026253	0.0	0.0
566.0918035206719	0.0	0.0
566.0934819387184	0.0	0.0
566.0951603567651	0.0	0.0
566.0968387748117	0.0	0.0
566.0985171928584	0.0	0.0
566.1001956109051	0.0	0.0
566.1018740289516	0.0	0.0
566.1035524469982	0.0	0.0
566.1052308650449	0.0	0.0
566.1069092830915	0.0	0.0
566.1085877011382	0.0	0.0
566.1102661191848	0.0	0.0
566.1119445372314	0.0	0.0
566.1136229552781	0.0	0.0
566.1153013733247	0.0	0.0
566.1169797913713	0.0	0.0
566.118658209418	0.0	0.0
566.1203366274646	0.0	0.0
566.1220150455111	0.0	0.0
566.1236934635579	0.0	0.0
566.1253718816045	0.0	0.0
566.127050299651	0.0	0.0
566.1287287176978	0.0	0.0
566.1304071357443	0.0	0.0
566.132085553791	0.0	0.0
566.1337639718377	0.0	0.0
566.1354423898841	0.0	0.0
566.1371208079308	0.0	0.0
566.1387992259776	0.0	0.0
566.1404776440241	0.0	0.0
566.1421560620707	0.0	0.0
566.1438344801173	0.0	0.0
566.1455128981639	0.0	0.0
566.1471913162106	0.0	0.0
566.1488697342573	0.0	0.0
566.1505481523039	0.0	0.0
566.1522265703504	0.0	0.0
566.1539049883971	0.0	0.0
566.1555834064437	0.0	0.0
566.1572618244904	0.0	0.0
566.1589402425371	0.0	0.0
566.1606186605836	0.0	0.0
566.1622970786302	0.0	0.0
566.1639754966769	0.0	0.0
566.1656539147236	0.0	0.0
566.1673323327703	0.0	0.0
566.1690107508168	0.0	0.0
566.1706891688634	0.0	0.0
566.1723675869101	0.0	0.0
566.1740460049567	0.0	0.0
566.1757244230034	0.0	0.0
566.17740284105	0.0	0.0
566.1790812590966	0.0	0.0
566.1807596771432	0.0	0.0
566.1824380951899	0.0	0.0
566.1841165132365	0.0	0.0
566.1857949312831	0.0	0.0
566.1874733493298	0.0	0.0
566.1891517673764	0.0	0.0
566.190830185423	0.0	0.0
566.1925086034697	0.0	0.0
566.1941870215163	0.0	0.0
566.1958654395629	0.0	0.0
566.1975438576096	0.0	0.0
566.1992222756562	0.0	0.0
566.2009006937028	0.0	0.0
566.2025791117494	0.0	0.0
566.2042575297961	0.0	0.0
566.2059359478427	0.0	0.0
566.2076143658894	0.0	0.0
566.209292783936	0.0	0.0
566.2109712019825	0.0	0.0
566.2126496200292	0.0	0.0
566.2143280380759	0.0	0.0
566.2160064561225	0.0	0.0
566.2176848741692	0.0	0.0
566.2193632922157	0.0	0.0
566.2210417102624	0.0	0.0
566.2227201283091	0.0	0.0
566.2243985463557	0.0	0.0
566.2260769644024	0.0	0.0
566.2277553824489	0.0	0.0
566.2294338004955	0.0	0.0
566.2311122185422	0.0	0.0
566.2327906365889	0.0	0.0
566.2344690546355	0.0	0.0
566.2361474726821	0.0	0.0
566.2378258907287	0.0	0.0
566.2395043087753	0.0	0.0
566.241182726822	0.0	0.0
566.2428611448687	0.0	0.0
566.2445395629152	0.0	0.0
566.2462179809619	0.0	0.0
566.2478963990085	0.0	0.0
566.2495748170551	0.0	0.0
566.2512532351018	0.0	0.0
566.2529316531484	0.0	0.0
566.254610071195	0.0	0.0
566.2562884892417	0.0	0.0
566.2579669072883	0.0	0.0
566.2596453253349	0.0	0.0
566.2613237433816	0.0	0.0
566.2630021614282	0.0	0.0
566.2646805794748	0.0	0.0
566.2663589975215	0.0	0.0
566.2680374155681	0.0	0.0
566.2697158336146	0.0	0.0
566.2713942516614	0.0	0.0
566.273072669708	0.0	0.0
566.2747510877547	0.0	0.0
566.2764295058013	0.0	0.0
566.2781079238478	0.0	0.0
566.2797863418945	0.0	0.0
566.2814647599412	0.0	0.0
566.2831431779878	0.0	0.0
566.2848215960345	0.0	0.0
566.286500014081	0.0	0.0
566.2881784321276	0.0	0.0
566.2898568501744	0.0	0.0
566.291535268221	0.0	0.0
566.2932136862676	0.0	0.0
566.2948921043142	0.0	0.0
566.2965705223608	0.0	0.0
566.2982489404073	0.0	0.0
566.2999273584542	0.0	0.0
566.3016057765008	0.0	0.0
566.3032841945472	0.0	0.0
566.304962612594	0.0	0.0
566.3066410306405	0.0	0.0
566.3083194486871	0.0	0.0
566.309997866734	0.0	0.0
566.3116762847804	0.0	0.0
566.313354702827	0.0	0.0
566.3150331208737	0.0	0.0
566.3167115389203	0.0	0.0
566.318389956967	0.0	0.0
566.3200683750136	0.0	0.0
566.3217467930602	0.0	0.0
566.323425211107	0.0	0.0
566.3251036291535	0.0	0.0
566.3267820472001	0.0	0.0
566.3284604652468	0.0	0.0
566.3301388832934	0.0	0.0
566.33181730134	0.0	0.0
566.3334957193867	0.0	0.0
566.3351741374333	0.0	0.0
566.3368525554798	0.0	0.0
566.3385309735266	0.0	0.0
566.3402093915732	0.0	0.0
566.3418878096198	0.0	0.0
566.3435662276665	0.0	0.0
566.345244645713	0.0	0.0
566.3469230637596	0.0	0.0
566.3486014818064	0.0	0.0
566.350279899853	0.0	0.0
566.3519583178996	0.0	0.0
566.3536367359462	0.0	0.0
566.3553151539928	0.0	0.0
566.3569935720395	0.0	0.0
566.3586719900862	0.0	0.0
566.3603504081328	0.0	0.0
566.3620288261793	0.0	0.0
566.363707244226	0.0	0.0
566.3653856622726	0.0	0.0
566.3670640803193	0.0	0.0
566.368742498366	0.0	0.0
566.3704209164125	0.0	0.0
566.3720993344591	0.0	0.0
566.3737777525058	0.0	0.0
566.3754561705524	0.0	0.0
566.3771345885992	0.0	0.0
566.3788130066457	0.0	0.0
566.3804914246923	0.0	0.0
566.382169842739	0.0	0.0
566.3838482607856	0.0	0.0
566.3855266788323	0.0	0.0
566.3872050968789	0.0	0.0
566.3888835149255	0.0	0.0
566.3905619329721	0.0	0.0
566.3922403510188	0.0	0.0
566.3939187690654	0.0	0.0
566.395597187112	0.0	0.0
566.3972756051587	0.0	0.0
566.3989540232053	0.0	0.0
566.4006324412519	0.0	0.0
566.4023108592986	0.0	0.0
566.4039892773451	0.0	0.0
566.4056676953918	0.0	0.0
566.4073461134385	0.0	0.0
566.4090245314851	0.0	0.0
566.4107029495317	0.0	0.0
566.4123813675783	0.0	0.0
566.414059785625	0.0	0.0
566.4157382036716	0.0	0.0
566.4174166217183	0.0	0.0
566.4190950397649	0.0	0.0
566.4207734578114	0.0	0.0
566.4224518758581	0.0	0.0
566.4241302939048	0.0	0.0
566.4258087119514	0.0	0.0
566.4274871299981	0.0	0.0
566.4291655480446	0.0	0.0
566.4308439660913	0.0	0.0
566.4325223841379	0.0	0.0
566.4342008021846	0.0	0.0
566.4358792202313	0.0	0.0
566.4375576382778	0.0	0.0
566.4392360563244	0.0	0.0
566.4409144743711	0.0	0.0
566.4425928924177	0.0	0.0
566.4442713104644	0.0	0.0
566.445949728511	0.0	0.0
566.4476281465576	0.0	0.0
566.4493065646042	0.0	0.0
566.4509849826509	0.0	0.0
566.4526634006976	0.0	0.0
566.4543418187441	0.0	0.0
566.4560202367908	0.0	0.0
566.4576986548374	0.0	0.0
566.459377072884	0.0	0.0
566.4610554909307	0.0	0.0
566.4627339089773	0.0	0.0
566.4644123270239	0.0	0.0
566.4660907450706	0.0	0.0
566.4677691631172	0.0	0.0
566.4694475811638	0.0	0.0
566.4711259992104	0.0	0.0
566.4728044172571	0.0	0.0
566.4744828353037	0.0	0.0
566.4761612533504	0.0	0.0
566.477839671397	0.0	0.0
566.4795180894434	0.0	0.0
566.4811965074903	0.0	0.0
566.4828749255369	0.0	0.0
566.4845533435836	0.0	0.0
566.4862317616302	0.0	0.0
566.4879101796766	0.0	0.0
566.4895885977234	0.0	0.0
566.4912670157701	0.0	0.0
566.4929454338167	0.0	0.0
566.4946238518634	0.0	0.0
566.4963022699098	0.0	0.0
566.4979806879564	0.0	0.0
566.4996591060032	0.0	0.0
566.5013375240499	0.0	0.0
566.5030159420965	0.0	0.0
566.504694360143	0.0	0.0
566.5063727781896	0.0	0.0
566.5080511962362	0.0	0.0
566.5097296142831	0.0	0.0
566.5114080323297	0.0	0.0
566.5130864503761	0.0	0.0
566.5147648684228	0.0	0.0
566.5164432864694	0.0	0.0
566.518121704516	0.0	0.0
566.5198001225629	0.0	0.0
566.5214785406093	0.0	0.0
566.5231569586559	0.0	0.0
566.5248353767026	0.0	0.0
566.5265137947492	0.0	0.0
566.5281922127958	0.0	0.0
566.5298706308425	0.0	0.0
566.5315490488891	0.0	0.0
566.5332274669358	0.0	0.0
566.5349058849824	0.0	0.0
566.536584303029	0.0	0.0
566.5382627210756	0.0	0.0
566.5399411391223	0.0	0.0
566.5416195571689	0.0	0.0
566.5432979752156	0.0	0.0
566.5449763932622	0.0	0.0
566.5466548113087	0.0	0.0
566.5483332293555	0.0	0.0
566.5500116474021	0.0	0.0
566.5516900654487	0.0	0.0
566.5533684834954	0.0	0.0
566.5550469015419	0.0	0.0
566.5567253195885	0.0	0.0
566.5584037376353	0.0	0.0
566.5600821556819	0.0	0.0
566.5617605737285	0.0	0.0
566.5634389917751	0.0	0.0
566.5651174098217	0.0	0.0
566.5667958278683	0.0	0.0
566.5684742459151	0.0	0.0
566.5701526639617	0.0	0.0
566.5718310820082	0.0	0.0
566.5735095000549	0.0	0.0
566.5751879181015	0.0	0.0
566.5768663361482	0.0	0.0
566.5785447541949	0.0	0.0
566.5802231722414	0.0	0.0
566.581901590288	0.0	0.0
