waveobs	flux	err
462.22488732537516	2.7931730460101685	0.006425392027815298
462.226270909111	2.805533402527409	0.0064472882160167945
462.2276544928469	2.80835223782569	0.006473103871619139
462.22903807658275	2.806591945248478	0.006492159771258248
462.2304216603186	2.8041971233498204	0.006457688245504708
462.2318052440545	2.7726794565458475	0.006369418300844305
462.2331888277904	2.767573496764708	0.006546351181860602
462.23457241152624	2.793304505523582	0.007004703635176432
462.2359559952621	2.769822132070443	0.007585144470821536
462.237339578998	2.7531674314483503	0.00698915515178442
462.2387231627338	2.741925158421486	0.006230265617969294
462.24010674646973	2.7490980592942877	0.006367692396868278
462.24149033020564	2.759532872753194	0.00638075159412848
462.2428739139414	2.7526313838242373	0.006375049474042393
462.2442574976773	2.732638515063242	0.006354916507129532
462.24564108141317	2.7413826055843376	0.006344291035016641
462.2470246651491	2.742384408391714	0.006521957525416333
462.2484082488849	2.7463618040614772	0.00660223309957567
462.2497918326208	2.76117028908419	0.006382386374826245
462.2511754163567	2.756523759973641	0.0063949141873875385
462.2525590000925	2.755951210876388	0.00639552763352847
462.25394258382846	2.759316845470326	0.006396350750424667
462.2553261675643	2.7776233281022007	0.006418387953275202
462.25670975130015	2.776704828161743	0.006418451165057485
462.258093335036	2.7774204015955832	0.006431601047816074
462.2594769187719	2.7842840337986843	0.0064695537111743966
462.2608605025078	2.7822049857827618	0.0064430368590452725
462.26224408624364	2.7796515089661966	0.006426774319092868
462.26362766997954	2.7766562197643436	0.006419458572901198
462.26501125371533	2.777501265007615	0.006446459308557175
462.26639483745123	2.7742515496959514	0.006461032378277859
462.26777842118713	2.7733247375388386	0.006462116406278154
462.26916200492303	2.77588480991862	0.006450917463399159
462.2705455886589	2.8065029503201537	0.006481475212319867
462.2719291723947	2.7966303860378625	0.006459759234131065
462.2733127561306	2.7781163690401383	0.006430563005676563
462.27469633986647	2.760939534721812	0.006413619903171214
462.27607992360237	2.765621481103329	0.006413502860895067
462.2774635073382	2.7712230116274754	0.0064204225287340854
462.27884709107406	2.7771562176662212	0.006431021471138372
462.2802306748099	2.7753569841609815	0.006431103742522667
462.28161425854586	2.772811819561072	0.006427621213262502
462.2829978422817	2.775536871371433	0.006433385613785301
462.28438142601755	2.788314736075261	0.006456460646832154
462.28576500975345	2.788552447401578	0.0064843895529175044
462.28714859348923	2.797423570277217	0.0064855055602365255
462.2885321772252	2.803874482853325	0.006470003261998657
462.28991576096104	2.7773047533638517	0.00642684976594333
462.29129934469694	2.779344950801926	0.006434109323247188
462.2926829284328	2.7738506659426747	0.006414763213125237
462.2940665121686	2.7591320793500977	0.00637593560548607
462.2954500959046	2.7545433743554155	0.0069939975874346956
462.2968336796404	2.7602732924868203	0.006714134541917499
462.2982172633763	2.7665918420477036	0.006343440558751353
462.2996008471121	2.767559853887371	0.006439840169743928
462.30098443084796	2.7486434171832923	0.0063913680069985525
462.3023680145839	2.7340710171836387	0.006373966252611087
462.30375159831976	2.7223057069587315	0.0063737230110523435
462.3051351820556	2.715767967858644	0.006339576490130867
462.30651876579145	2.6807536586982246	0.006290879578461753
462.30790234952735	2.65079281586376	0.006236257656571777
462.3092859332632	2.6347514122705693	0.006130703559645298
462.3106695169991	2.6633025212302597	0.00752604650189555
462.312053100735	2.669430793309872	0.007124260616671241
462.31343668447084	2.6706356129740465	0.006153624004075889
462.3148202682067	2.687132562180043	0.006292397338178253
462.3162038519426	2.7214981570405916	0.006330013641716385
462.3175874356785	2.747202422145878	0.006356806995723027
462.3189710194143	2.7623472808926035	0.006369071088703869
462.3203546031502	2.777509938624995	0.006382723619877537
462.3217381868861	2.7858452849270634	0.00640261573107431
462.3231217706219	2.7932219254581114	0.006418206208681751
462.3245053543578	2.8030427190866662	0.006418161674684621
462.32588893809367	2.813453860798139	0.006438644398843723
462.3272725218295	2.800186749863977	0.006440375097432767
462.32865610556536	2.778555470919995	0.006431912835873592
462.3300396893013	2.805724673860671	0.0064316638214981575
462.33142327303716	2.800228130246894	0.0064332171688199075
462.332806856773	2.795364308950943	0.006431689010283957
462.3341904405089	2.7962842544942967	0.006427028135322403
462.33557402424475	2.789659237119324	0.006421979011134848
462.33695760798065	2.804829032516017	0.006444655484473306
462.3383411917165	2.8170315472669794	0.006461372757070426
462.3397247754524	2.789889087979891	0.0064163952186653914
462.3411083591882	2.8049608534301553	0.006440168408023143
462.3424919429241	2.8039542620631837	0.006437510075544246
462.34387552666004	2.7911187539438513	0.006416776131570225
462.34525911039583	2.8065924873495645	0.006449656822484591
462.34664269413173	2.809342566160074	0.006432649581130969
462.3480262778676	2.80744566410913	0.0064173549910755195
462.3494098616034	2.8012639950725227	0.006422953766048098
462.3507934453393	2.78502617018575	0.006411565161967433
462.3521770290752	2.785440154715278	0.006410573161204997
462.3535606128111	2.791953047515579	0.006412085991709496
462.3549441965469	2.7862618896118407	0.006393802275243674
462.3563277802828	2.787557240157418	0.006402152916638565
462.3577113640187	2.79145295926352	0.006409272244866088
462.35909494775456	2.797470190970634	0.006413648428337046
462.3604785314904	2.790783193371467	0.00641109150962905
462.3618621152263	2.804342225740571	0.006430467787996502
462.36324569896215	2.811492087317208	0.006439292349603977
462.36462928269805	2.7890159438303157	0.006401998026472149
462.36601286643395	2.8070432444027755	0.006441843430525279
462.36739645016974	2.8157233669956945	0.006450462560315366
462.36878003390564	2.816135544521601	0.00644277712115323
462.3701636176415	2.798771775678703	0.006449735728107337
462.3715472013774	2.810688422456853	0.006337981443786855
462.3729307851133	2.8125090689549994	0.0067911405991375965
462.3743143688491	2.7996291085465956	0.007825285651660506
